Performer,Context,Model,AUC-ROC,PR-AUC,Precision,Recall,F1-Score,Accuracy,Inference Time(s)
trace,ProcessNetflow,Contractive,0.437,0.0256,0.0268,1.0,0.0521,0.0268,0.0075
trace,ProcessParent,Baseline,0.187,0.0066,0.1333,0.0444,0.0667,0.9989,0.1571
trace,ProcessParent,Sparse,0.8816,0.0071,0.0252,0.0667,0.0366,0.997,0.1305
trace,ProcessParent,Deep SVDD,0.5,0.0009,0.0009,1.0,0.0017,0.0009,0.058
trace,ProcessParent,DAE,0.881,0.0048,0.0111,0.0444,0.0178,0.9958,0.1293
trace,ProcessParent,VAE,0.886,0.0107,0.1111,0.0222,0.037,0.999,0.1321
trace,ProcessParent,Beta-VAE,0.875,0.006,0.0121,0.0667,0.0205,0.9946,0.136
trace,ProcessParent,GMVAE,0.8803,0.007,0.0252,0.0667,0.0366,0.997,0.134
trace,ProcessParent,Attention AE,0.8808,0.007,0.0252,0.0667,0.0366,0.997,0.6933
trace,ProcessParent,LSTMAE,0.2175,0.0126,0.25,0.0444,0.0755,0.9991,1.0345
trace,ProcessParent,Robust,0.5566,0.0072,0.1333,0.0444,0.0667,0.9989,0.1291
trace,ProcessParent,Contractive,0.8803,0.007,0.0252,0.0667,0.0366,0.997,0.1263
